date,county,state,fips,cases,deaths
2020-04-28,Merced,California,06047,116,3
2020-04-28,Mono,California,06051,26,1
2020-04-28,Monterey,California,06053,191,5
2020-04-28,Napa,California,06055,67,2
2020-04-28,Nevada,California,06057,41,1
2020-04-28,Orange,California,06059,2198,42
2020-04-28,Placer,California,06061,145,8
2020-04-28,Plumas,California,06063,4,0
2020-04-28,Riverside,California,06065,3735,141
2020-04-28,Sacramento,California,06067,1053,41
2020-04-28,San Benito,California,06069,50,2
2020-04-28,San Bernardino,California,06071,1827,85
2020-04-28,San Diego,California,06073,3378,128
2020-04-28,San Francisco,California,06075,1471,23
2020-04-28,San Joaquin,California,06077,529,25
2020-04-28,San Luis Obispo,California,06079,173,1
2020-04-28,San Mateo,California,06081,1099,48
2020-04-28,Santa Barbara,California,06083,477,7
2020-04-28,Santa Clara,California,06085,2122,107
2020-04-28,Santa Cruz,California,06087,125,2
2020-04-28,Shasta,California,06089,31,4
2020-04-28,Siskiyou,California,06093,5,0
2020-04-28,Solano,California,06095,254,4
2020-04-28,Sonoma,California,06097,228,2
2020-04-28,Stanislaus,California,06099,324,10
2020-04-28,Sutter,California,06101,29,2
2020-04-28,Tehama,California,06103,1,1
2020-04-28,Tulare,California,06107,578,35
2020-04-28,Tuolumne,California,06109,4,0
2020-04-28,Ventura,California,06111,513,17
2020-04-28,Yolo,California,06113,162,16
2020-04-28,Yuba,California,06115,17,1
2020-04-29,Alameda,California,06001,1589,59
2020-04-29,Alpine,California,06003,1,0
2020-04-29,Amador,California,06005,7,0
2020-04-29,Butte,California,06007,16,0
2020-04-29,Calaveras,California,06009,13,0
2020-04-29,Colusa,California,06011,3,0
2020-04-29,Contra Costa,California,06013,866,25
2020-04-29,Del Norte,California,06015,3,0
2020-04-29,El Dorado,California,06017,44,0
2020-04-29,Fresno,California,06019,538,7
2020-04-29,Glenn,California,06021,5,0
2020-04-29,Humboldt,California,06023,54,0
2020-04-29,Imperial,California,06025,319,8
2020-04-29,Inyo,California,06027,20,1
2020-04-29,Kern,California,06029,882,6
2020-04-29,Kings,California,06031,96,1
2020-04-29,Lake,California,06033,6,0
2020-04-29,Los Angeles,California,06037,22485,1056
2020-04-29,Madera,California,06039,46,2
2020-04-29,Marin,California,06041,235,13
2020-04-29,Mariposa,California,06043,1,0
2020-04-29,Mendocino,California,06045,12,0
2020-04-29,Merced,California,06047,118,3
2020-04-29,Mono,California,06051,26,1
2020-04-29,Monterey,California,06053,206,5
2020-04-29,Napa,California,06055,67,2
2020-04-29,Nevada,California,06057,41,1
2020-04-29,Orange,California,06059,2324,44
2020-04-29,Placer,California,06061,145,8
2020-04-29,Plumas,California,06063,4,0
2020-04-29,Riverside,California,06065,3942,143
2020-04-29,Sacramento,California,06067,1068,42
2020-04-29,San Benito,California,06069,50,2
2020-04-29,San Bernardino,California,06071,1928,89
2020-04-29,San Diego,California,06073,3432,133
2020-04-29,San Francisco,California,06075,1490,23
2020-04-29,San Joaquin,California,06077,540,25
2020-04-29,San Luis Obispo,California,06079,181,1
2020-04-29,San Mateo,California,06081,1136,48
2020-04-29,Santa Barbara,California,06083,485,8
2020-04-29,Santa Clara,California,06085,2134,108
2020-04-29,Santa Cruz,California,06087,127,2
2020-04-29,Shasta,California,06089,31,4
2020-04-29,Siskiyou,California,06093,5,0
2020-04-29,Solano,California,06095,254,5
2020-04-29,Sonoma,California,06097,232,2
2020-04-29,Stanislaus,California,06099,339,11
2020-04-29,Sutter,California,06101,30,2
2020-04-29,Tehama,California,06103,1,1
2020-04-29,Tulare,California,06107,626,36
2020-04-29,Tuolumne,California,06109,4,0
2020-04-29,Ventura,California,06111,517,17
2020-04-29,Yolo,California,06113,163,16
2020-04-29,Yuba,California,06115,17,1
2020-04-30,Alameda,California,06001,1624,63
2020-04-30,Alpine,California,06003,1,0
2020-04-30,Amador,California,06005,7,0
2020-04-30,Butte,California,06007,16,0
2020-04-30,Calaveras,California,06009,13,0
2020-04-30,Colusa,California,06011,3,0
2020-04-30,Contra Costa,California,06013,891,27
2020-04-30,Del Norte,California,06015,3,0
2020-04-30,El Dorado,California,06017,44,0
2020-04-30,Fresno,California,06019,564,7
2020-04-30,Glenn,California,06021,5,0
2020-04-30,Humboldt,California,06023,54,0
2020-04-30,Imperial,California,06025,333,8
2020-04-30,Inyo,California,06027,20,1
2020-04-30,Kern,California,06029,910,7
2020-04-30,Kings,California,06031,96,1
2020-04-30,Lake,California,06033,7,0
2020-04-30,Los Angeles,California,06037,23182,1111
2020-04-30,Madera,California,06039,46,2
2020-04-30,Marin,California,06041,237,13
2020-04-30,Mariposa,California,06043,3,0
2020-04-30,Mendocino,California,06045,12,0
2020-04-30,Merced,California,06047,125,3
2020-04-30,Mono,California,06051,26,1
2020-04-30,Monterey,California,06053,213,5
2020-04-30,Napa,California,06055,68,2
2020-04-30,Nevada,California,06057,41,1
2020-04-30,Orange,California,06059,2421,45
2020-04-30,Placer,California,06061,147,8
2020-04-30,Plumas,California,06063,4,0
2020-04-30,Riverside,California,06065,4031,149
2020-04-30,Sacramento,California,06067,1077,43
2020-04-30,San Benito,California,06069,51,2
2020-04-30,San Bernardino,California,06071,2058,93
2020-04-30,San Diego,California,06073,3627,140
2020-04-30,San Francisco,California,06075,1502,25
2020-04-30,San Joaquin,California,06077,543,25
2020-04-30,San Luis Obispo,California,06079,184,1
2020-04-30,San Mateo,California,06081,1177,50
2020-04-30,Santa Barbara,California,06083,496,8
2020-04-30,Santa Clara,California,06085,2163,112
2020-04-30,Santa Cruz,California,06087,131,2
2020-04-30,Shasta,California,06089,31,4
2020-04-30,Siskiyou,California,06093,5,0
2020-04-30,Solano,California,06095,268,5
2020-04-30,Sonoma,California,06097,244,2
2020-04-30,Stanislaus,California,06099,374,13
2020-04-30,Sutter,California,06101,30,2
2020-04-30,Tehama,California,06103,1,1
2020-04-30,Tulare,California,06107,640,40
2020-04-30,Tuolumne,California,06109,4,0
2020-04-30,Ventura,California,06111,535,18
2020-04-30,Yolo,California,06113,164,16
2020-04-30,Yuba,California,06115,18,1
2020-05-01,Alameda,California,06001,1657,63
2020-05-01,Alpine,California,06003,1,0
2020-05-01,Amador,California,06005,7,0
2020-05-01,Butte,California,06007,16,0
2020-05-01,Calaveras,California,06009,13,0
2020-05-01,Colusa,California,06011,3,0
2020-05-01,Contra Costa,California,06013,907,28
2020-05-01,Del Norte,California,06015,3,0
2020-05-01,El Dorado,California,06017,47,0
2020-05-01,Fresno,California,06019,615,8
2020-05-01,Glenn,California,06021,5,0
2020-05-01,Humboldt,California,06023,54,0
2020-05-01,Imperial,California,06025,358,8
2020-05-01,Inyo,California,06027,20,1
2020-05-01,Kern,California,06029,941,8
2020-05-01,Kings,California,06031,123,1
2020-05-01,Lake,California,06033,7,0
2020-05-01,Los Angeles,California,06037,24215,1172
2020-05-01,Madera,California,06039,46,2
2020-05-01,Marin,California,06041,240,13
2020-05-01,Mariposa,California,06043,13,0
2020-05-01,Mendocino,California,06045,12,0
2020-05-01,Merced,California,06047,134,3
2020-05-01,Mono,California,06051,26,1
2020-05-01,Monterey,California,06053,222,5
2020-05-01,Napa,California,06055,69,2
2020-05-01,Nevada,California,06057,41,1
2020-05-01,Orange,California,06059,2591,50
2020-05-01,Placer,California,06061,150,8
2020-05-01,Plumas,California,06063,4,0
2020-05-01,Riverside,California,06065,4079,156
2020-05-01,Sacramento,California,06067,1090,43
2020-05-01,San Benito,California,06069,51,2
2020-05-01,San Bernardino,California,06071,2113,96
2020-05-01,San Diego,California,06073,3774,143
2020-05-01,San Francisco,California,06075,1526,28
2020-05-01,San Joaquin,California,06077,557,25
2020-05-01,San Luis Obispo,California,06079,188,1
2020-05-01,San Mateo,California,06081,1197,52
2020-05-01,Santa Barbara,California,06083,506,8
2020-05-01,Santa Clara,California,06085,2179,114
2020-05-01,Santa Cruz,California,06087,132,2
2020-05-01,Shasta,California,06089,31,4
2020-05-01,Siskiyou,California,06093,5,0
2020-05-01,Solano,California,06095,271,5
2020-05-01,Sonoma,California,06097,248,3
2020-05-01,Stanislaus,California,06099,380,13
2020-05-01,Sutter,California,06101,31,2
2020-05-01,Tehama,California,06103,1,1
2020-05-01,Tulare,California,06107,680,40
2020-05-01,Tuolumne,California,06109,4,0
2020-05-01,Ventura,California,06111,547,18
2020-05-01,Yolo,California,06113,169,16
2020-05-01,Yuba,California,06115,19,1
2020-05-02,Alameda,California,06001,1726,63
2020-05-02,Alpine,California,06003,2,0
2020-05-02,Amador,California,06005,7,0
2020-05-02,Butte,California,06007,17,0
2020-05-02,Calaveras,California,06009,13,0
2020-05-02,Colusa,California,06011,3,0
2020-05-02,Contra Costa,California,06013,934,28
2020-05-02,Del Norte,California,06015,3,0
2020-05-02,El Dorado,California,06017,47,0
2020-05-02,Fresno,California,06019,633,8
2020-05-02,Glenn,California,06021,5,0
2020-05-02,Humboldt,California,06023,54,0
2020-05-02,Imperial,California,06025,358,8
2020-05-02,Inyo,California,06027,20,1
2020-05-02,Kern,California,06029,972,8
2020-05-02,Kings,California,06031,158,1
2020-05-02,Lake,California,06033,7,0
2020-05-02,Los Angeles,California,06037,24894,1209
2020-05-02,Madera,California,06039,51,2
2020-05-02,Marin,California,06041,242,13
2020-05-02,Mariposa,California,06043,13,0
2020-05-02,Mendocino,California,06045,12,0
2020-05-02,Merced,California,06047,140,3
2020-05-02,Mono,California,06051,26,1
2020-05-02,Monterey,California,06053,222,6
2020-05-02,Napa,California,06055,71,2
2020-05-02,Nevada,California,06057,41,1
2020-05-02,Orange,California,06059,2660,52
2020-05-02,Placer,California,06061,159,8
2020-05-02,Plumas,California,06063,4,0
2020-05-02,Riverside,California,06065,4164,167
2020-05-02,Sacramento,California,06067,1106,43
2020-05-02,San Benito,California,06069,51,2
2020-05-02,San Bernardino,California,06071,2182,98
2020-05-02,San Diego,California,06073,3905,150
2020-05-02,San Francisco,California,06075,1552,29
2020-05-02,San Joaquin,California,06077,560,25
2020-05-02,San Luis Obispo,California,06079,196,1
2020-05-02,San Mateo,California,06081,1233,52
2020-05-02,Santa Barbara,California,06083,508,8
2020-05-02,Santa Clara,California,06085,2204,115
2020-05-02,Santa Cruz,California,06087,134,2
2020-05-02,Shasta,California,06089,31,4
2020-05-02,Siskiyou,California,06093,5,0
2020-05-02,Solano,California,06095,271,5
2020-05-02,Sonoma,California,06097,252,3
2020-05-02,Stanislaus,California,06099,400,14
2020-05-02,Sutter,California,06101,31,2
2020-05-02,Tehama,California,06103,1,1
2020-05-02,Tulare,California,06107,720,40
2020-05-02,Tuolumne,California,06109,4,0
2020-05-02,Ventura,California,06111,559,19
2020-05-02,Yolo,California,06113,171,18
2020-05-02,Yuba,California,06115,19,1
2020-05-03,Alameda,California,06001,1770,63
2020-05-03,Alpine,California,06003,2,0
2020-05-03,Amador,California,06005,7,0
2020-05-03,Butte,California,06007,17,0
2020-05-03,Calaveras,California,06009,13,0
2020-05-03,Colusa,California,06011,3,0
2020-05-03,Contra Costa,California,06013,945,28
2020-05-03,Del Norte,California,06015,3,0
2020-05-03,El Dorado,California,06017,47,0
2020-05-03,Fresno,California,06019,633,8
2020-05-03,Glenn,California,06021,5,0
2020-05-03,Humboldt,California,06023,54,0
2020-05-03,Imperial,California,06025,358,8
2020-05-03,Inyo,California,06027,20,1
2020-05-03,Kern,California,06029,1007,8
2020-05-03,Kings,California,06031,172,1
2020-05-03,Lake,California,06033,7,0
2020-05-03,Los Angeles,California,06037,25662,1229
2020-05-03,Madera,California,06039,51,2
2020-05-03,Marin,California,06041,243,13
2020-05-03,Mariposa,California,06043,13,0
2020-05-03,Mendocino,California,06045,12,0
2020-05-03,Merced,California,06047,142,3
2020-05-03,Mono,California,06051,26,1
2020-05-03,Monterey,California,06053,225,6
2020-05-03,Napa,California,06055,71,2
2020-05-03,Nevada,California,06057,41,1
2020-05-03,Orange,California,06059,2774,52
2020-05-03,Placer,California,06061,159,8
2020-05-03,Plumas,California,06063,4,0
2020-05-03,Riverside,California,06065,4180,167
2020-05-03,Sacramento,California,06067,1116,43
2020-05-03,San Benito,California,06069,51,2
2020-05-03,San Bernardino,California,06071,2182,99
2020-05-03,San Diego,California,06073,3990,150
2020-05-03,San Francisco,California,06075,1632,29
2020-05-03,San Joaquin,California,06077,570,25
2020-05-03,San Luis Obispo,California,06079,201,1
2020-05-03,San Mateo,California,06081,1272,52
2020-05-03,Santa Barbara,California,06083,514,8
2020-05-03,Santa Clara,California,06085,2231,116
2020-05-03,Santa Cruz,California,06087,137,2
2020-05-03,Shasta,California,06089,31,4
2020-05-03,Siskiyou,California,06093,5,0
2020-05-03,Solano,California,06095,271,5
2020-05-03,Sonoma,California,06097,257,3
2020-05-03,Stanislaus,California,06099,411,14
2020-05-03,Sutter,California,06101,31,2
2020-05-03,Tehama,California,06103,1,1
2020-05-03,Tulare,California,06107,743,40
2020-05-03,Tuolumne,California,06109,4,0
2020-05-03,Ventura,California,06111,566,19
2020-05-03,Yolo,California,06113,171,18
2020-05-03,Yuba,California,06115,19,1
2020-05-04,Alameda,California,06001,1797,65
2020-05-04,Alpine,California,06003,2,0
2020-05-04,Amador,California,06005,7,0
2020-05-04,Butte,California,06007,17,0
2020-05-04,Calaveras,California,06009,13,0
2020-05-04,Colusa,California,06011,3,0
2020-05-04,Contra Costa,California,06013,947,28
2020-05-04,Del Norte,California,06015,3,0
2020-05-04,El Dorado,California,06017,53,0
2020-05-04,Fresno,California,06019,672,9
2020-05-04,Glenn,California,06021,5,0
2020-05-04,Humboldt,California,06023,54,0
2020-05-04,Imperial,California,06025,379,8
2020-05-04,Inyo,California,06027,20,1
2020-05-04,Kern,California,06029,1025,8
2020-05-04,Kings,California,06031,172,1
2020-05-04,Lake,California,06033,7,0
2020-05-04,Los Angeles,California,06037,26217,1256
2020-05-04,Madera,California,06039,54,2
2020-05-04,Marin,California,06041,243,13
2020-05-04,Mariposa,California,06043,14,0
2020-05-04,Mendocino,California,06045,12,0
2020-05-04,Merced,California,06047,146,3
2020-05-04,Mono,California,06051,26,1
2020-05-04,Monterey,California,06053,235,6
2020-05-04,Napa,California,06055,75,2
2020-05-04,Nevada,California,06057,41,1
2020-05-04,Orange,California,06059,2859,57
2020-05-04,Placer,California,06061,162,8
2020-05-04,Plumas,California,06063,4,0
2020-05-04,Riverside,California,06065,4354,181
2020-05-04,Sacramento,California,06067,1126,47
2020-05-04,San Benito,California,06069,52,2
2020-05-04,San Bernardino,California,06071,2182,99
2020-05-04,San Diego,California,06073,4083,150
2020-05-04,San Francisco,California,06075,1692,30
2020-05-04,San Joaquin,California,06077,574,26
2020-05-04,San Luis Obispo,California,06079,202,1
2020-05-04,San Mateo,California,06081,1281,53
2020-05-04,Santa Barbara,California,06083,526,8
2020-05-04,Santa Clara,California,06085,2244,118
2020-05-04,Santa Cruz,California,06087,137,2
2020-05-04,Shasta,California,06089,31,4
2020-05-04,Siskiyou,California,06093,5,0
2020-05-04,Solano,California,06095,325,6
2020-05-04,Sonoma,California,06097,261,4
2020-05-04,Stanislaus,California,06099,428,15
2020-05-04,Sutter,California,06101,31,2
2020-05-04,Tehama,California,06103,1,1
2020-05-04,Tulare,California,06107,757,40
2020-05-04,Tuolumne,California,06109,4,0
2020-05-04,Ventura,California,06111,583,19
2020-05-04,Yolo,California,06113,171,19
2020-05-04,Yuba,California,06115,19,1
2020-05-05,Alameda,California,06001,1830,66
2020-05-05,Alpine,California,06003,2,0
2020-05-05,Amador,California,06005,7,0
2020-05-05,Butte,California,06007,18,0
2020-05-05,Calaveras,California,06009,13,0
2020-05-05,Colusa,California,06011,3,0
2020-05-05,Contra Costa,California,06013,969,29
2020-05-05,Del Norte,California,06015,3,0
2020-05-05,El Dorado,California,06017,53,0
2020-05-05,Fresno,California,06019,724,9
2020-05-05,Glenn,California,06021,5,0
2020-05-05,Humboldt,California,06023,54,0
2020-05-05,Imperial,California,06025,400,8
2020-05-05,Inyo,California,06027,20,1
2020-05-05,Kern,California,06029,1047,11
2020-05-05,Kings,California,06031,211,1
2020-05-05,Lake,California,06033,8,0
2020-05-05,Los Angeles,California,06037,27815,1313
2020-05-05,Madera,California,06039,54,2
2020-05-05,Marin,California,06041,244,13
2020-05-05,Mariposa,California,06043,14,0
2020-05-05,Mendocino,California,06045,12,0
2020-05-05,Merced,California,06047,146,3
2020-05-05,Mono,California,06051,26,1
2020-05-05,Monterey,California,06053,237,6
2020-05-05,Napa,California,06055,76,2
2020-05-05,Nevada,California,06057,41,1
2020-05-05,Orange,California,06059,2931,61
2020-05-05,Placer,California,06061,162,8
2020-05-05,Plumas,California,06063,4,0
2020-05-05,Riverside,California,06065,4454,184
2020-05-05,Sacramento,California,06067,1132,47
2020-05-05,San Benito,California,06069,53,2
2020-05-05,San Bernardino,California,06071,2329,101
2020-05-05,San Diego,California,06073,4223,162
2020-05-05,San Francisco,California,06075,1760,31
2020-05-05,San Joaquin,California,06077,578,26
2020-05-05,San Luis Obispo,California,06079,204,1
2020-05-05,San Mateo,California,06081,1315,53
2020-05-05,Santa Barbara,California,06083,544,9
2020-05-05,Santa Clara,California,06085,2255,122
2020-05-05,Santa Cruz,California,06087,138,2
2020-05-05,Shasta,California,06089,31,4
2020-05-05,Siskiyou,California,06093,5,0
2020-05-05,Solano,California,06095,330,6
2020-05-05,Sonoma,California,06097,261,4
2020-05-05,Stanislaus,California,06099,428,15
2020-05-05,Sutter,California,06101,31,2
2020-05-05,Tehama,California,06103,1,1
2020-05-05,Tulare,California,06107,858,40
2020-05-05,Tuolumne,California,06109,3,0
2020-05-05,Ventura,California,06111,595,19
2020-05-05,Yolo,California,06113,172,19
2020-05-05,Yuba,California,06115,19,1
2020-05-06,Alameda,California,06001,1884,69
2020-05-06,Alpine,California,06003,2,0
2020-05-06,Amador,California,06005,7,0
2020-05-06,Butte,California,06007,19,0
2020-05-06,Calaveras,California,06009,13,0
2020-05-06,Colusa,California,06011,3,0
2020-05-06,Contra Costa,California,06013,985,29
2020-05-06,Del Norte,California,06015,3,0
2020-05-06,El Dorado,California,06017,54,0
2020-05-06,Fresno,California,06019,777,9
2020-05-06,Glenn,California,06021,5,0
2020-05-06,Humboldt,California,06023,55,0
2020-05-06,Imperial,California,06025,419,8
2020-05-06,Inyo,California,06027,20,1
2020-05-06,Kern,California,06029,1084,11
2020-05-06,Kings,California,06031,233,1
2020-05-06,Lake,California,06033,8,0
2020-05-06,Los Angeles,California,06037,28644,1367
2020-05-06,Madera,California,06039,55,2
2020-05-06,Marin,California,06041,244,14
2020-05-06,Mariposa,California,06043,15,0
2020-05-06,Mendocino,California,06045,40,0
2020-05-06,Merced,California,06047,152,3
2020-05-06,Mono,California,06051,27,1
2020-05-06,Monterey,California,06053,240,6
2020-05-06,Napa,California,06055,79,2
2020-05-06,Nevada,California,06057,41,1
2020-05-06,Orange,California,06059,3041,65
2020-05-06,Placer,California,06061,163,8
2020-05-06,Plumas,California,06063,4,0
2020-05-06,Riverside,California,06065,4672,190
2020-05-06,Sacramento,California,06067,1132,47
2020-05-06,San Benito,California,06069,53,2
2020-05-06,San Bernardino,California,06071,2432,104
2020-05-06,San Diego,California,06073,4382,173
2020-05-06,San Francisco,California,06075,1779,31
2020-05-06,San Joaquin,California,06077,579,27
2020-05-06,San Luis Obispo,California,06079,208,1
2020-05-06,San Mateo,California,06081,1341,56
2020-05-06,Santa Barbara,California,06083,613,10
2020-05-06,Santa Clara,California,06085,2268,122
2020-05-06,Santa Cruz,California,06087,138,2
2020-05-06,Shasta,California,06089,31,4
2020-05-06,Siskiyou,California,06093,5,0
2020-05-06,Solano,California,06095,342,7
2020-05-06,Sonoma,California,06097,286,4
2020-05-06,Stanislaus,California,06099,461,17
2020-05-06,Sutter,California,06101,31,2
2020-05-06,Tehama,California,06103,1,1
2020-05-06,Tulare,California,06107,916,41
2020-05-06,Tuolumne,California,06109,2,0
2020-05-06,Ventura,California,06111,608,19
2020-05-06,Yolo,California,06113,172,20
2020-05-06,Yuba,California,06115,19,1
